"Parcel.Number","old_height","new_height_rezoning","new_height_housing_choice","height_increase_rezoning","height_increase_housing_choice"
"0076025",40,40,40,FALSE,FALSE
"0076026",40,40,40,FALSE,FALSE
"0076027",40,40,40,FALSE,FALSE
"0076028",40,40,40,FALSE,FALSE
"0076030",40,40,40,FALSE,FALSE
"0076031",40,40,40,FALSE,FALSE
"0076032",40,40,40,FALSE,FALSE
"0076033",40,40,40,FALSE,FALSE
"0076034",40,40,40,FALSE,FALSE
"0076051",40,40,40,FALSE,FALSE
"0076056",40,40,50,FALSE,TRUE
"0076058",40,40,40,FALSE,FALSE
"0077001",40,40,40,FALSE,FALSE
"0077002",40,40,40,FALSE,FALSE
"0077003",40,40,40,FALSE,FALSE
"0077004",40,40,40,FALSE,FALSE
"0077005",40,40,40,FALSE,FALSE
"0077006",40,40,40,FALSE,FALSE
"0077007",40,40,40,FALSE,FALSE
"0077008",40,40,40,FALSE,FALSE
"0077009",40,40,40,FALSE,FALSE
"0077010",40,40,40,FALSE,FALSE
"0077011",40,40,40,FALSE,FALSE
"0077012",40,40,40,FALSE,FALSE
"0077013",40,40,40,FALSE,FALSE
"0077014",40,40,40,FALSE,FALSE
"0077015",40,40,40,FALSE,FALSE
"0077016",40,40,40,FALSE,FALSE
"0077017",40,40,40,FALSE,FALSE
"0077018",40,40,40,FALSE,FALSE
"0077019",40,40,40,FALSE,FALSE
"0077020",40,40,40,FALSE,FALSE
"0077021",40,40,40,FALSE,FALSE
"0077023",40,40,40,FALSE,FALSE
"0077024",40,40,40,FALSE,FALSE
"0077025",40,40,40,FALSE,FALSE
"0077026",40,40,40,FALSE,FALSE
"0077027",40,40,40,FALSE,FALSE
"0077028",40,40,40,FALSE,FALSE
"0077030",40,40,40,FALSE,FALSE
"0077031",40,40,40,FALSE,FALSE
"0077032",40,40,40,FALSE,FALSE
"0077034",40,40,40,FALSE,FALSE
"0077035",40,40,40,FALSE,FALSE
"0077036",40,40,40,FALSE,FALSE
"0077037",40,40,40,FALSE,FALSE
"0077038",40,40,40,FALSE,FALSE
"0077039",40,40,40,FALSE,FALSE
"0077040",40,40,40,FALSE,FALSE
"0077041",40,40,40,FALSE,FALSE
"0077042",40,40,40,FALSE,FALSE
"0077049",40,40,40,FALSE,FALSE
"0077052",40,40,40,FALSE,FALSE
"0078001",40,40,40,FALSE,FALSE
"0078005",40,40,40,FALSE,FALSE
"0078006",40,40,40,FALSE,FALSE
"0078007",40,40,40,FALSE,FALSE
"0078008",40,40,40,FALSE,FALSE
"0078009",40,40,40,FALSE,FALSE
"0078010",40,40,40,FALSE,FALSE
"0078011",40,40,40,FALSE,FALSE
"0078012",40,40,40,FALSE,FALSE
"0078013",40,40,40,FALSE,FALSE
"0078017",40,40,40,FALSE,FALSE
"0078018",40,40,40,FALSE,FALSE
"0078019",40,40,40,FALSE,FALSE
"0078020",40,40,40,FALSE,FALSE
"0078022",40,40,40,FALSE,FALSE
"0078024",40,40,40,FALSE,FALSE
"0078025",40,40,40,FALSE,FALSE
"0078026",40,40,40,FALSE,FALSE
"0078027",40,40,40,FALSE,FALSE
"0078036",40,40,40,FALSE,FALSE
"0078037",40,40,40,FALSE,FALSE
"0078038",40,40,40,FALSE,FALSE
"0078039",40,40,40,FALSE,FALSE
"0078040",40,40,40,FALSE,FALSE
"0078042",40,40,40,FALSE,FALSE
"0078044",40,40,40,FALSE,FALSE
"0078045",40,40,40,FALSE,FALSE
"0078046",40,40,40,FALSE,FALSE
"0078047",40,40,40,FALSE,FALSE
"0078049",40,40,40,FALSE,FALSE
"0078052",40,40,40,FALSE,FALSE
"0078053",40,40,40,FALSE,FALSE
"0078055",40,40,40,FALSE,FALSE
"0078063",40,40,40,FALSE,FALSE
"0078080",40,40,40,FALSE,FALSE
"0078083",40,40,40,FALSE,FALSE
"0078090",40,40,40,FALSE,FALSE
"0078095",40,40,40,FALSE,FALSE
"0078098",40,40,40,FALSE,FALSE
"0078100",40,40,40,FALSE,FALSE
"0078112",40,40,40,FALSE,FALSE
"0079004",40,40,40,FALSE,FALSE
"0079005",40,40,40,FALSE,FALSE
"0079006",40,40,40,FALSE,FALSE
"0079009",40,40,40,FALSE,FALSE
"0079010",40,40,40,FALSE,FALSE
"0085006",40,40,40,FALSE,FALSE
"0085007",40,40,40,FALSE,FALSE
"0085009",40,40,40,FALSE,FALSE
"0085010",40,40,40,FALSE,FALSE
"0085011",40,40,40,FALSE,FALSE
"0085012",40,40,40,FALSE,FALSE
"0085013",40,40,40,FALSE,FALSE
"0085014",40,40,40,FALSE,FALSE
"0085017",40,40,40,FALSE,FALSE
"0085018",40,40,40,FALSE,FALSE
"0085021",40,40,40,FALSE,FALSE
"0085022",40,40,40,FALSE,FALSE
"0085027",40,40,40,FALSE,FALSE
"0085028",40,40,40,FALSE,FALSE
"0085029",40,40,40,FALSE,FALSE
"0085030",40,40,40,FALSE,FALSE
"0085033",40,40,40,FALSE,FALSE
"0085037",40,40,40,FALSE,FALSE
"0085038",40,40,40,FALSE,FALSE
"0085039",40,40,40,FALSE,FALSE
"0085040",40,40,40,FALSE,FALSE
"0085046",40,40,40,FALSE,FALSE
"0085047",40,40,40,FALSE,FALSE
"0085049",40,40,40,FALSE,FALSE
"0085051",40,40,40,FALSE,FALSE
"0085055",40,40,40,FALSE,FALSE
"0085057",40,40,40,FALSE,FALSE
"0085059",40,40,40,FALSE,FALSE
"0085060",40,40,40,FALSE,FALSE
"0085066",40,40,40,FALSE,FALSE
"0085070",40,40,40,FALSE,FALSE
"0085073",40,40,40,FALSE,FALSE
"0086002",40,40,40,FALSE,FALSE
"0086004",40,40,40,FALSE,FALSE
"0086005",40,40,40,FALSE,FALSE
"0086006",40,40,40,FALSE,FALSE
"0086007",40,40,40,FALSE,FALSE
"0086014",40,40,40,FALSE,FALSE
"0086023",40,40,40,FALSE,FALSE
"0086032",40,40,40,FALSE,FALSE
"0086036",40,40,40,FALSE,FALSE
"0086039",NA,40,40,FALSE,FALSE
"0086051",40,40,40,FALSE,FALSE
"0087003",40,40,40,FALSE,FALSE
"0087007",40,40,40,FALSE,FALSE
"0087008",40,40,40,FALSE,FALSE
"0087009",40,40,40,FALSE,FALSE
"0087010",40,40,40,FALSE,FALSE
"0087011",40,40,40,FALSE,FALSE
"0087012",40,40,40,FALSE,FALSE
"0087013",40,40,40,FALSE,FALSE
"0087015",40,40,40,FALSE,FALSE
"0087016",40,40,40,FALSE,FALSE
"0087017",40,40,40,FALSE,FALSE
"0087018",40,40,40,FALSE,FALSE
"0087019",40,40,40,FALSE,FALSE
"0087020",40,40,40,FALSE,FALSE
"0087022",40,40,40,FALSE,FALSE
"0087023",40,40,40,FALSE,FALSE
"0087024",40,40,40,FALSE,FALSE
"0087025",40,40,40,FALSE,FALSE
"0087026",40,40,40,FALSE,FALSE
"0087027",40,40,40,FALSE,FALSE
"0087029",40,40,40,FALSE,FALSE
"0087047",40,40,40,FALSE,FALSE
"0087058",40,40,40,FALSE,FALSE
"0087060",40,40,40,FALSE,FALSE
"0087071",40,40,40,FALSE,FALSE
"0087073",40,40,40,FALSE,FALSE
"0088001",40,40,40,FALSE,FALSE
"0088002",40,40,40,FALSE,FALSE
"0088003",40,40,40,FALSE,FALSE
"0088004",40,40,40,FALSE,FALSE
"0088005",40,40,40,FALSE,FALSE
"0088006",40,40,40,FALSE,FALSE
"0088009",40,40,40,FALSE,FALSE
"0088010",40,40,40,FALSE,FALSE
"0088011",40,40,40,FALSE,FALSE
"0088012",40,40,40,FALSE,FALSE
"0088013",40,40,40,FALSE,FALSE
"0088014",40,40,40,FALSE,FALSE
"0088025",40,40,40,FALSE,FALSE
"0088026",40,40,40,FALSE,FALSE
"0088027",40,40,40,FALSE,FALSE
"0088029",40,40,40,FALSE,FALSE
"0088031",40,40,40,FALSE,FALSE
"0088034",40,40,40,FALSE,FALSE
"0088035",40,40,40,FALSE,FALSE
"0088036",40,40,40,FALSE,FALSE
"0088037",40,40,40,FALSE,FALSE
"0088041",40,40,40,FALSE,FALSE
"0088058",40,40,40,FALSE,FALSE
"0088071",40,40,40,FALSE,FALSE
"0088072",40,40,40,FALSE,FALSE
"0088073",40,40,40,FALSE,FALSE
"0089006",40,40,50,FALSE,TRUE
"0089007",40,40,50,FALSE,TRUE
"0089008",40,40,50,FALSE,TRUE
"0089009",40,40,50,FALSE,TRUE
"0089010",40,40,50,FALSE,TRUE
"0089011",40,40,50,FALSE,TRUE
"0089013",40,40,50,FALSE,TRUE
"0089014",40,40,50,FALSE,TRUE
"0089015",40,40,50,FALSE,TRUE
"0089016",40,40,50,FALSE,TRUE
"0089024",40,40,50,FALSE,TRUE
"0089025",40,40,50,FALSE,TRUE
"0089026",40,40,50,FALSE,TRUE
"0089027",40,40,50,FALSE,TRUE
"0089029",40,40,40,FALSE,FALSE
"0089031",40,40,50,FALSE,TRUE
"0089038",40,40,40,FALSE,FALSE
"0089039",40,40,40,FALSE,FALSE
"0089042",40,40,50,FALSE,TRUE
"0089044",40,40,50,FALSE,TRUE
"0089048",40,40,50,FALSE,TRUE
"0089049",40,40,50,FALSE,TRUE
"0089050",40,40,50,FALSE,TRUE
"0089051",40,40,50,FALSE,TRUE
"0090001",40,40,65,FALSE,TRUE
"0090002",40,40,65,FALSE,TRUE
"0090003",40,40,65,FALSE,TRUE
"0090004",40,40,65,FALSE,TRUE
"0090005",40,40,65,FALSE,TRUE
"0090006",40,40,65,FALSE,TRUE
"0090007",40,40,65,FALSE,TRUE
"0090008",40,40,65,FALSE,TRUE
"0090012",40,40,50,FALSE,TRUE
"0090013",40,40,50,FALSE,TRUE
"0090014",40,40,50,FALSE,TRUE
"0090016",40,40,50,FALSE,TRUE
"0090017",40,40,50,FALSE,TRUE
"0090019",40,40,50,FALSE,TRUE
"0090022",40,40,50,FALSE,TRUE
"0090023",40,40,50,FALSE,TRUE
"0090024",40,40,65,FALSE,TRUE
"0090025",40,40,65,FALSE,TRUE
"0090026",40,40,65,FALSE,TRUE
"0090027",40,40,65,FALSE,TRUE
"0090028",40,40,65,FALSE,TRUE
"0090029",40,40,65,FALSE,TRUE
"0090030",40,40,65,FALSE,TRUE
"0090031",40,40,65,FALSE,TRUE
"0090033",40,40,65,FALSE,TRUE
"0090034",40,40,50,FALSE,TRUE
"0090035",40,40,65,FALSE,TRUE
"0090037",40,40,65,FALSE,TRUE
"0090038",40,40,65,FALSE,TRUE
"0090039",40,40,50,FALSE,TRUE
"0090051",40,40,50,FALSE,TRUE
"0091002",40,40,50,FALSE,TRUE
"0091003",40,40,50,FALSE,TRUE
"0091004",40,40,50,FALSE,TRUE
"0091005",40,40,50,FALSE,TRUE
"0091006",40,40,50,FALSE,TRUE
"0091008",40,40,50,FALSE,TRUE
"0091009",40,40,50,FALSE,TRUE
"0091010",40,40,50,FALSE,TRUE
"0091011",40,40,50,FALSE,TRUE
"0091013",40,40,50,FALSE,TRUE
"0091014",40,40,50,FALSE,TRUE
"0091015",40,40,50,FALSE,TRUE
"0091016",40,40,50,FALSE,TRUE
"0091017",40,40,50,FALSE,TRUE
"0091018",40,40,40,FALSE,FALSE
"0091019",40,40,40,FALSE,FALSE
"0091020",40,40,40,FALSE,FALSE
"0091021",40,40,40,FALSE,FALSE
"0091022",40,40,40,FALSE,FALSE
"0091023",40,40,40,FALSE,FALSE
"0091024",40,40,40,FALSE,FALSE
"0091025",40,40,40,FALSE,FALSE
"0091026",40,40,50,FALSE,TRUE
"0091027",40,40,50,FALSE,TRUE
"0091028",40,40,50,FALSE,TRUE
"0091029",40,40,50,FALSE,TRUE
"0091030",40,40,50,FALSE,TRUE
"0091031",40,40,50,FALSE,TRUE
"0091032",40,40,50,FALSE,TRUE
"0091033",40,40,50,FALSE,TRUE
"0091034",40,40,50,FALSE,TRUE
"0091035",40,40,50,FALSE,TRUE
"0091036",40,40,50,FALSE,TRUE
"0091037",40,40,50,FALSE,TRUE
"0091038",40,40,50,FALSE,TRUE
"0091039",40,40,50,FALSE,TRUE
"0091040",40,40,40,FALSE,FALSE
"0091041",40,40,50,FALSE,TRUE
"0091042",40,40,50,FALSE,TRUE
"0091043",40,40,50,FALSE,TRUE
"0091046",40,40,50,FALSE,TRUE
"0091047",40,40,50,FALSE,TRUE
"0091048",40,40,50,FALSE,TRUE
"0091049",40,40,50,FALSE,TRUE
"0091050",40,40,50,FALSE,TRUE
"0091051",40,40,50,FALSE,TRUE
"0091052",40,40,50,FALSE,TRUE
"0091053",40,40,50,FALSE,TRUE
"0091054",40,40,65,FALSE,TRUE
"0091055",40,40,50,FALSE,TRUE
"0091056",40,40,50,FALSE,TRUE
"0091057",40,40,50,FALSE,TRUE
"0091060",40,40,65,FALSE,TRUE
"0091068",40,40,50,FALSE,TRUE
"0091071",40,40,50,FALSE,TRUE
"0091073",40,40,50,FALSE,TRUE
"0092001",40,40,40,FALSE,FALSE
"0092003",40,40,40,FALSE,FALSE
"0092004",40,40,40,FALSE,FALSE
"0092005",40,40,40,FALSE,FALSE
"0092006",40,40,40,FALSE,FALSE
"0092012",40,40,40,FALSE,FALSE
"0092013",40,40,40,FALSE,FALSE
"0092014",40,40,40,FALSE,FALSE
"0092015",40,40,40,FALSE,FALSE
"0092016",40,40,40,FALSE,FALSE
"0092017",40,40,40,FALSE,FALSE
"0092018",40,40,40,FALSE,FALSE
"0092019",40,40,40,FALSE,FALSE
"0092020",40,40,40,FALSE,FALSE
"0092021",40,40,40,FALSE,FALSE
"0092022",40,40,40,FALSE,FALSE
"0092023",40,40,40,FALSE,FALSE
"0092024",40,40,40,FALSE,FALSE
"0092025",40,40,40,FALSE,FALSE
"0092026",40,40,40,FALSE,FALSE
"0092027",40,40,40,FALSE,FALSE
"0092028",40,40,40,FALSE,FALSE
"0092029",40,40,40,FALSE,FALSE
"0092031",40,40,40,FALSE,FALSE
"0092032",40,40,40,FALSE,FALSE
"0092034",40,40,40,FALSE,FALSE
"0092035",40,40,40,FALSE,FALSE
"0092037",40,40,40,FALSE,FALSE
"0092038",40,40,40,FALSE,FALSE
"0092039",40,40,40,FALSE,FALSE
"0092040",40,40,40,FALSE,FALSE
"0092041",40,40,40,FALSE,FALSE
"0092045",40,40,40,FALSE,FALSE
"0092046",40,40,40,FALSE,FALSE
"0092051",40,40,40,FALSE,FALSE
"0092054",40,40,40,FALSE,FALSE
"0092061",40,40,40,FALSE,FALSE
"0093002",40,40,40,FALSE,FALSE
"0093003",40,40,40,FALSE,FALSE
"0093004",40,40,40,FALSE,FALSE
"0093005",40,40,40,FALSE,FALSE
"0093006",40,40,40,FALSE,FALSE
"0093007",40,40,40,FALSE,FALSE
"0093008",40,40,40,FALSE,FALSE
"0093009",40,40,40,FALSE,FALSE
"0093010",40,40,40,FALSE,FALSE
"0093011",40,40,40,FALSE,FALSE
"0093013",40,40,40,FALSE,FALSE
"0093014",40,40,40,FALSE,FALSE
"0093015",40,40,40,FALSE,FALSE
"0093016",40,40,40,FALSE,FALSE
"0093017",40,40,40,FALSE,FALSE
"0093019",40,40,40,FALSE,FALSE
"0093021",40,40,40,FALSE,FALSE
"0093023",40,40,40,FALSE,FALSE
"0093024",40,40,40,FALSE,FALSE
"0093025",40,40,40,FALSE,FALSE
"0093026",40,40,40,FALSE,FALSE
"0093027",40,40,40,FALSE,FALSE
"0093030",40,40,40,FALSE,FALSE
"0093045",40,40,40,FALSE,FALSE
"0093049",40,40,40,FALSE,FALSE
"0093054",40,40,40,FALSE,FALSE
"0093058",40,40,40,FALSE,FALSE
"0093064",40,40,40,FALSE,FALSE
"0093068",40,40,40,FALSE,FALSE
"0093072",40,40,40,FALSE,FALSE
"0094001",40,40,50,FALSE,TRUE
"0094003",40,40,50,FALSE,TRUE
"0094004",40,40,50,FALSE,TRUE
"0094006",40,40,50,FALSE,TRUE
"0094008",40,40,50,FALSE,TRUE
"0094009",40,40,50,FALSE,TRUE
"0094010",40,40,50,FALSE,TRUE
"0094011",40,40,50,FALSE,TRUE
"0094012",40,40,50,FALSE,TRUE
"0094013",40,40,50,FALSE,TRUE
"0094014",40,40,50,FALSE,TRUE
"0094017",40,40,50,FALSE,TRUE
"0094018",40,40,50,FALSE,TRUE
"0094020",40,40,50,FALSE,TRUE
"0094021",40,40,50,FALSE,TRUE
"0094022",40,40,50,FALSE,TRUE
"0094023",40,40,50,FALSE,TRUE
"0094024",40,40,50,FALSE,TRUE
"0094026",40,40,50,FALSE,TRUE
"0094034",40,40,50,FALSE,TRUE
"0094040",40,40,50,FALSE,TRUE
"0094044",40,40,50,FALSE,TRUE
"0094047",40,40,50,FALSE,TRUE
"0094059",40,40,50,FALSE,TRUE
"0095001",40,40,50,FALSE,TRUE
"0095002",40,40,50,FALSE,TRUE
"0095005",40,40,50,FALSE,TRUE
"0095006",40,40,50,FALSE,TRUE
"0095007",40,40,50,FALSE,TRUE
"0095008",40,40,50,FALSE,TRUE
"0095009",40,40,50,FALSE,TRUE
"0095014",40,50,85,TRUE,TRUE
"0095015",40,50,85,TRUE,TRUE
"0095017",40,40,50,FALSE,TRUE
"0095019",40,40,50,FALSE,TRUE
"0095020",40,40,50,FALSE,TRUE
"0095021",40,40,50,FALSE,TRUE
"0095022",40,40,50,FALSE,TRUE
"0095023",40,40,50,FALSE,TRUE
"0095024",40,40,50,FALSE,TRUE
"0095025",40,40,50,FALSE,TRUE
"0095028",40,40,50,FALSE,TRUE
"0095031",40,40,50,FALSE,TRUE
"0095032",40,40,50,FALSE,TRUE
"0095034",40,40,50,FALSE,TRUE
"0095049",40,40,50,FALSE,TRUE
"0095052",40,50,85,TRUE,TRUE
"0096002",40,40,65,FALSE,TRUE
"0096003",40,40,65,FALSE,TRUE
"0096004",40,40,65,FALSE,TRUE
"0096005",40,40,65,FALSE,TRUE
"0096007",40,40,65,FALSE,TRUE
"0096008",40,40,65,FALSE,TRUE
"0096009",40,40,65,FALSE,TRUE
"0096010",40,40,65,FALSE,TRUE
"0096011",40,40,65,FALSE,TRUE
"0096012",40,40,65,FALSE,TRUE
"0096016",40,40,65,FALSE,TRUE
"0096017",40,40,65,FALSE,TRUE
"0096018",40,40,65,FALSE,TRUE
"0096019",40,40,65,FALSE,TRUE
"0096020",40,40,65,FALSE,TRUE
"0096021",40,40,65,FALSE,TRUE
"0096022",40,40,65,FALSE,TRUE
"0096023",40,40,65,FALSE,TRUE
"0096024",40,40,65,FALSE,TRUE
"0096025",40,40,65,FALSE,TRUE
"0096026",40,40,65,FALSE,TRUE
"0096027",40,40,65,FALSE,TRUE
"0096028",40,40,65,FALSE,TRUE
"0096029",40,40,65,FALSE,TRUE
"0096030",40,40,65,FALSE,TRUE
"0096031",40,40,65,FALSE,TRUE
"0096032",40,40,65,FALSE,TRUE
"0096033",40,40,65,FALSE,TRUE
"0096034",40,40,65,FALSE,TRUE
"0096035",40,40,65,FALSE,TRUE
"0096039",40,40,65,FALSE,TRUE
"0096040",40,40,65,FALSE,TRUE
"0096041",40,40,65,FALSE,TRUE
"0096043",40,40,65,FALSE,TRUE
"0096044",40,40,65,FALSE,TRUE
"0096045",40,40,65,FALSE,TRUE
"0096046",40,40,65,FALSE,TRUE
"0096048",40,40,65,FALSE,TRUE
"0096049",40,40,65,FALSE,TRUE
"0096051",40,40,65,FALSE,TRUE
"0096053",40,40,65,FALSE,TRUE
"0096055",40,40,65,FALSE,TRUE
"0096059",40,40,65,FALSE,TRUE
"0096061",40,40,65,FALSE,TRUE
"0096063",40,40,65,FALSE,TRUE
"0096066",40,40,65,FALSE,TRUE
"0096077",40,40,65,FALSE,TRUE
"0097001",40,40,65,FALSE,TRUE
"0097002",40,40,65,FALSE,TRUE
"0097005",40,40,65,FALSE,TRUE
"0097006",40,40,65,FALSE,TRUE
"0097007",40,40,65,FALSE,TRUE
"0097008",40,40,65,FALSE,TRUE
"0097010",40,40,65,FALSE,TRUE
"0097011",40,40,65,FALSE,TRUE
"0097012",40,40,65,FALSE,TRUE
"0097013",40,40,65,FALSE,TRUE
"0097017",40,40,65,FALSE,TRUE
"0097018",40,40,65,FALSE,TRUE
"0097019",40,40,65,FALSE,TRUE
"0097020",40,40,65,FALSE,TRUE
"0097022",40,40,65,FALSE,TRUE
"0097024",40,40,65,FALSE,TRUE
"0097026",40,40,65,FALSE,TRUE
"0097027",40,40,65,FALSE,TRUE
"0097028",40,40,65,FALSE,TRUE
"0097029",40,40,65,FALSE,TRUE
"0097035",40,40,65,FALSE,TRUE
"0097036",40,40,65,FALSE,TRUE
"0097037",40,40,65,FALSE,TRUE
"0097039",40,40,65,FALSE,TRUE
"0097048",40,40,65,FALSE,TRUE
"0097050",40,40,65,FALSE,TRUE
"0097056",40,40,65,FALSE,TRUE
"0097059",40,40,65,FALSE,TRUE
"0097061",40,40,65,FALSE,TRUE
"0097067",40,40,65,FALSE,TRUE
"0097070",40,40,65,FALSE,TRUE
"0098001",40,40,40,FALSE,FALSE
"0098002",40,40,40,FALSE,FALSE
"0098004",40,40,40,FALSE,FALSE
"0098005",40,40,40,FALSE,FALSE
"0098006",40,40,40,FALSE,FALSE
"0098007",40,40,40,FALSE,FALSE
"0098009",40,40,40,FALSE,FALSE
"0098010",40,40,40,FALSE,FALSE
"0098014",40,40,40,FALSE,FALSE
"0098015",40,40,40,FALSE,FALSE
"0098016",40,40,40,FALSE,FALSE
"0098017",40,40,40,FALSE,FALSE
"0098020",40,40,40,FALSE,FALSE
"0098022",40,40,40,FALSE,FALSE
"0098030",40,40,40,FALSE,FALSE
"0098034",40,40,40,FALSE,FALSE
"0098037",40,40,40,FALSE,FALSE
"0099001",40,40,40,FALSE,FALSE
"0099002",40,40,40,FALSE,FALSE
"0099003",40,40,40,FALSE,FALSE
"0099004",40,40,40,FALSE,FALSE
"0099005",40,40,40,FALSE,FALSE
"0099009",40,40,40,FALSE,FALSE
"0099011",40,40,40,FALSE,FALSE
"0099012",40,40,40,FALSE,FALSE
"0099013",40,40,40,FALSE,FALSE
"0099015",40,40,40,FALSE,FALSE
"0099016",40,40,40,FALSE,FALSE
"0099017",40,40,40,FALSE,FALSE
"0099018",40,40,40,FALSE,FALSE
"0099019",40,40,40,FALSE,FALSE
"0099021",40,40,40,FALSE,FALSE
"0099022",40,40,40,FALSE,FALSE
"0099023",40,40,40,FALSE,FALSE
"0099024",40,40,40,FALSE,FALSE
"0099028",40,40,40,FALSE,FALSE
"0099034",40,40,40,FALSE,FALSE
"0099040",40,40,40,FALSE,FALSE
"0099045",40,40,40,FALSE,FALSE
"0100001",40,40,50,FALSE,TRUE
"0100002",40,40,50,FALSE,TRUE
"0100003",40,40,50,FALSE,TRUE
"0100004",40,40,50,FALSE,TRUE
"0100005",40,40,50,FALSE,TRUE
"0100006",40,40,50,FALSE,TRUE
"0100007",40,40,40,FALSE,FALSE
"0100008",40,40,40,FALSE,FALSE
"0100011",40,40,40,FALSE,FALSE
"0100012",40,40,40,FALSE,FALSE
"0100014",40,40,40,FALSE,FALSE
"0100015",40,40,40,FALSE,FALSE
"0100017",40,40,40,FALSE,FALSE
"0100018",40,40,40,FALSE,FALSE
"0100021",40,40,40,FALSE,FALSE
"0100022",40,40,40,FALSE,FALSE
"0100023",40,40,40,FALSE,FALSE
"0100025",40,40,40,FALSE,FALSE
"0100026",40,40,40,FALSE,FALSE
"0100027",40,40,40,FALSE,FALSE
"0100028",40,40,40,FALSE,FALSE
"0100029",40,40,40,FALSE,FALSE
"0100030",40,40,40,FALSE,FALSE
"0100031",40,40,40,FALSE,FALSE
"0100036",40,40,40,FALSE,FALSE
"0100037",40,40,50,FALSE,TRUE
"0100038",40,40,50,FALSE,TRUE
"0100039",40,40,50,FALSE,TRUE
"0100040",40,40,50,FALSE,TRUE
"0100043",40,40,40,FALSE,FALSE
"0100044",40,40,40,FALSE,FALSE
"0100045",40,40,40,FALSE,FALSE
"0100046",40,40,40,FALSE,FALSE
"0100048",40,40,40,FALSE,FALSE
"0100051",40,40,40,FALSE,FALSE
"0100054",40,40,40,FALSE,FALSE
"0100057",40,40,40,FALSE,FALSE
"0100059",40,40,40,FALSE,FALSE
"0100063",40,40,40,FALSE,FALSE
"0100067",40,40,40,FALSE,FALSE
"0100070",40,40,40,FALSE,FALSE
"0100091",40,40,40,FALSE,FALSE
"0100092",40,40,40,FALSE,FALSE
"0101005",40,40,65,FALSE,TRUE
"0101006",40,40,50,FALSE,TRUE
"0101007",40,40,50,FALSE,TRUE
"0101008",40,40,50,FALSE,TRUE
"0101009",40,40,50,FALSE,TRUE
"0101010",40,40,50,FALSE,TRUE
"0101011",40,40,50,FALSE,TRUE
"0101012",40,40,50,FALSE,TRUE
"0101013",40,40,50,FALSE,TRUE
"0101014",40,40,50,FALSE,TRUE
"0101017",40,40,50,FALSE,TRUE
"0101018",40,40,50,FALSE,TRUE
"0101019",40,40,50,FALSE,TRUE
"0101020",40,40,50,FALSE,TRUE
"0101021",40,40,50,FALSE,TRUE
"0101022",40,40,50,FALSE,TRUE
"0101023",40,40,50,FALSE,TRUE
"0101024",40,40,50,FALSE,TRUE
"0101025",40,40,50,FALSE,TRUE
"0101026",40,40,50,FALSE,TRUE
"0101027",40,40,50,FALSE,TRUE
"0101030",40,40,65,FALSE,TRUE
"0101031",40,40,65,FALSE,TRUE
"0101034",40,40,50,FALSE,TRUE
"0101039",40,40,65,FALSE,TRUE
"0101045",40,40,65,FALSE,TRUE
"0101046",40,40,50,FALSE,TRUE
"0101048",40,40,50,FALSE,TRUE
"0101051",40,40,65,FALSE,TRUE
"0103018",40,40,50,FALSE,TRUE
"0105001",40,40,40,FALSE,FALSE
"0105002",40,40,40,FALSE,FALSE
"0105005",40,40,40,FALSE,FALSE
"0105006",40,40,40,FALSE,FALSE
"0105009",40,40,40,FALSE,FALSE
"0105010",40,40,40,FALSE,FALSE
"0105011",40,40,40,FALSE,FALSE
"0105013",40,40,40,FALSE,FALSE
"0105014",40,40,40,FALSE,FALSE
"0105016",40,40,40,FALSE,FALSE
"0105017",40,40,40,FALSE,FALSE
"0105018",40,40,40,FALSE,FALSE
"0105019",40,40,40,FALSE,FALSE
"0105020",40,40,40,FALSE,FALSE
"0105021",40,40,40,FALSE,FALSE
"0105022",40,40,40,FALSE,FALSE
"0105023",40,40,40,FALSE,FALSE
"0105024",40,40,40,FALSE,FALSE
"0105025",40,40,40,FALSE,FALSE
"0105027",40,40,40,FALSE,FALSE
"0105028",40,40,40,FALSE,FALSE
"0105030",40,40,40,FALSE,FALSE
"0105031",40,40,40,FALSE,FALSE
"0105032",40,40,40,FALSE,FALSE
"0105033",40,40,40,FALSE,FALSE
"0105037",40,40,40,FALSE,FALSE
"0105041",40,40,40,FALSE,FALSE
"0105045",40,40,40,FALSE,FALSE
"0105046",40,40,40,FALSE,FALSE
"0105048",40,40,40,FALSE,FALSE
"0105049",40,40,40,FALSE,FALSE
"0105050",40,40,40,FALSE,FALSE
"0105051",40,40,40,FALSE,FALSE
"0105055",40,40,40,FALSE,FALSE
"0105062",40,40,40,FALSE,FALSE
"0105066",40,40,40,FALSE,FALSE
"0105082",40,40,40,FALSE,FALSE
"0105086",40,40,40,FALSE,FALSE
"0105088",40,40,40,FALSE,FALSE
"0106005",40,40,40,FALSE,FALSE
"0106006",40,40,40,FALSE,FALSE
"0106014",40,40,40,FALSE,FALSE
"0106015",40,40,40,FALSE,FALSE
"0106016",40,40,40,FALSE,FALSE
"0106017",40,40,40,FALSE,FALSE
"0106018",40,40,40,FALSE,FALSE
"0106019",40,40,40,FALSE,FALSE
"0106020",40,40,40,FALSE,FALSE
"0106021",40,40,40,FALSE,FALSE
"0106022",40,40,40,FALSE,FALSE
"0106023",40,40,40,FALSE,FALSE
"0106024",40,40,40,FALSE,FALSE
"0106025",40,40,40,FALSE,FALSE
"0106026",40,40,40,FALSE,FALSE
"0106031",40,40,40,FALSE,FALSE
